03-08 11:44:32.918  1405  1405 I A04200/WINDOW: SCBScreenSM: recordEventFromScb
03-08 11:44:32.919  1405  1405 I A04200/WINDOW: SCBScreenSM: callbackRegisterMap callerStack: at destroyWindowSession (SCBSceneTitleBar.ts:623:1)
03-08 11:44:32.926  1405  1405 I A01b01/HOME: WallpaperManager --> updateDeskTopWallpaperScale scale = 1;
03-08 11:44:32.927  1405  1405 W A01b09/RECENT: SCBDesktopCacheManager: FreezeTrack checkRotation rotationMode old:1, now:1
03-08 11:44:32.927  1405  1405 I A0001b/AA: OutSideWindowManager: globalSearchStatus: 0
03-08 11:44:32.927  1405  1405 W A01b01/HOME: SCBDesktop: onDesktopAnimateScaleChanged changeScale to 1, due to:onInactive
03-08 11:44:32.929  1405  1405 I A0001b/AA: OutSideWindowManager: globalSearchStatus: 0
03-08 11:44:32.929  1405  1405 W A01c06/ICON: AppIconCommonEvent: onActive bundleName:com.example.myapplication, [SCBTM] set icon from show to [hidden], caller: notifySceneTransitionOut, extra info: undefined.
03-08 11:44:32.929  1405  1405 W A01c06/ICON: AppIconData: [SCBTM] set icon opacity from [1] to [0], caller: notifySceneTransitionOut, extra: undefined, iconId: AppIcon_Image_com.example.myapplicationEntryAbilityentry0_undefined_0
03-08 11:44:32.930  1405  1405 W A01c06/ICON: AppIconModel --> disableShadow:false, isBarPhone:false, isOuterHome:false, isOnlineTheme:false, extra:true, enforceEnableShadow: false
03-08 11:44:32.938  1405  1405 W A01b01/HOME: SCBSceneContainer: checkMotionBlurEnable highestMotionBlurEnable:-1, refreshRate:-1
03-08 11:44:32.952  1405  1405 I A04200/WINDOW: SCBInputMethodHelper: showInSplit false
03-08 11:44:32.953  1405  1405 W A01b00/SCB: SCBSCS: [SCBScenePanelViewModel] sceneAlpha from 1 to 0. reason: requestSceneContainerDestructionWithTransition, extra: EntryAbility/com.example.myapplication/entry/0(persistentId: 65)(containerId: 14)
03-08 11:44:32.955  1405  1405 I A01b01/HOME: SCBScenePanelViewModel: updateScenePanelState from 1 to 0
03-08 11:44:32.955  1405  1405 I A01b01/HOME: SCBDesktop: scenePanelState change 0
03-08 11:44:32.956  1405  1405 I A01b01/HOME: SCBDesktop: updateScenePanelState, sceneState:0
03-08 11:44:32.956  1405  1405 W A01c05/FORM: PageDesktopViewModel --> localEventListener receive event: launcher.event.REQUEST_FORM_RECYCLE
03-08 11:44:32.956  1405  1405 I A01c05/FORM: PageDesktopViewModel --> current recycleFormEventHandler, state = false, currentStartApp = true
03-08 11:44:32.956  1405  1405 I A01c05/FORM: PageDesktopViewModel --> handle app exit, start form recover, pageIndex: 1
03-08 11:44:32.956  1405  1405 I A01b01/HOME: PageDesktopViewModel --> index: 1, pageList: 1, is outer: false
03-08 11:44:32.956  1405  1405 W A01b01/HOME: PageDesktopViewModel --> no cards in layout!
03-08 11:44:32.956  1405  1405 W A01c05/FORM: FormHostService: formVisibleList empty
03-08 11:44:32.956  1405  1405 I A01b01/HOME: PageDesktopViewModel --> pageIndex 0 change to 1, start a invisible forms timer, id: 28548
03-08 11:44:32.956  1405  1405 I A01b01/HOME: PageDesktopViewModel --> index: 0, pageList: 0, is outer: false
03-08 11:44:32.956  1405  1405 W A01b01/HOME: PageDesktopViewModel --> no cards in layout!
03-08 11:44:32.956  1405  1405 I A01c05/FORM: FormStackExpandView: formstack expand onScenePanelStateChange: 0
03-08 11:44:32.956  1405  1405 I A0ff00/SEARCH: [HiSearch]: HiSearchComponent, onScenePanelStateChange, 0, 0
03-08 11:44:32.956  1405  1405 I A01b0a/GESTURE: AIBarView: ScenepanelState has change to 0
03-08 11:44:32.957  1405  1405 I A01b0a/GESTURE: NavbarWindowManager: updateByScenePanelState:pre:1, cur:0
03-08 11:44:32.957  1405  1405 I A01b0a/GESTURE: NavbarWindowManager: update, isFullScreen:[false, false]
03-08 11:44:32.957  1405  1405 I A01b0a/GESTURE: NavbarWindowManager: isLandscapeInApp, scenePanelState:0, screenProperty:[2560, 1600]
03-08 11:44:32.957  1405  1405 I A01b0a/GESTURE: NavbarWindowManager: updateWindowSize:[0, 1537, 2560, 63]
03-08 11:44:32.957  1405  1405 I A01b00/SCB: BaseViewController: updateArea: SCBGestureNavBar,left:0,top:1537,width:2560,height:63
03-08 11:44:32.957  1405  1405 I A01b00/SCB: BaseViewController: updateRectInPx: ${this.readableViewType(this.viewType)},left:0,top:1537,width:2560,height:63
03-08 11:44:32.957  1405  1405 I A04200/WINDOW: SCBSystemScene: [SCBSystem][WMSLayout]onUpdateRect: {"left":{"value":0},"top":{"value":1537},"width":{"value":2560},"height":{"value":63}} name: SCBGestureNavBar17
03-08 11:44:32.957  1405  1405 I A01b0a/GESTURE: NavbarWindowManager: windowHeight:63,hotAreaHeight:28,hotAreaHeightPx:63,extraHeight:0
03-08 11:44:32.957  1405  1405 I A01b0a/GESTURE: NavbarWindowManager: updateResponseRegion:[0, 0, 2560, 63]
03-08 11:44:32.957  1405  1405 I A04200/WINDOW: SCBSystemSceneSession: SCBSystemSceneSession
03-08 11:44:32.958  1405  1405 I A01a00/SYS_UI: SystemUIView: onScenePanelStateChange: 0
03-08 11:44:32.959  1405  1405 I A01b0a/GESTURE: FloatingNavigationManager: setScenePanelState 0
03-08 11:44:32.959  1405  1405 I A01b0a/GESTURE: FloatingNavigationManager: sendFloatingIsInApp false
03-08 11:44:32.959  1405  1405 I A01b0a/GESTURE: FloatingNavigationManager: sendFloatingNavIsInApp swich is closed
03-08 11:44:32.959  2000  2000 I A000ff/ThemeEngine: [6.1.5-306]EngineProxy --> Receiving IPC call with matched key sceneState
03-08 11:44:32.959  1405  1405 I A01b01/HOME: SCBScenePanel: is scrolling value is  false  state is  0 
03-08 11:44:32.960  1405  1405 I A01b01/HOME: StartAndExitVisualEffectManager: mIsPowerSaveMode: false
03-08 11:44:32.960  1405  1405 I A01b01/HOME: StartAndExitVisualEffectManager: mIsStartExitBlurDisable: false
03-08 11:44:32.960  1405  1405 I A01b01/HOME: StartAndExitVisualEffectManager: mIsPowerSaveMode: false
03-08 11:44:32.960  1405  1405 I A0001b/AA: OutSideWindowManager: globalSearchStatus: 0
03-08 11:44:32.963  1405  1405 I A01b01/HOME: SCBScenePanel: [scenePanelCanvasStyles] set Scale to: 1
03-08 11:44:32.968  1405  1405 I A01b0a/GESTURE: AIBarView: checkShowAiBar
03-08 11:44:32.972  1405  1405 W A01b01/HOME: SCBSceneContainer: checkMotionBlurEnable highestMotionBlurEnable:-1, refreshRate:-1
03-08 11:44:32.974  2000  2000 I A000ff/ThemeEngine: [6.1.5-306]EngineProxy --> onWindowScbStateChange preSceneState: 1, currentSceneState: 0
03-08 11:44:32.975  2000  2000 W A000ff/ThemeEngine: [6.1.5-306]NextThemeEngine --> unfreeze engine, freezeReasonSet=0, reason=0
03-08 11:44:32.975  2000  2000 I A000ff/ThemeEngine: [6.1.5-306]NextThemeEngine --> engineUnFreeze: context unfreeze, key=, inPlayCount=0, isSafeMode=false.
03-08 11:44:32.975  2000  2000 I A000ff/ThemeEngine: [6.1.5-306]NextThemeEngine --> msdpUnFreeze
03-08 11:44:32.975  2000  2000 I A000ff/ThemeEngine: [6.1.5-306]NextThemeEngine --> msdpUnFreeze, isMsdpManagerReady is true
03-08 11:44:32.977  1405  1405 W A01b01/HOME: StartAndExitVisualEffectManager: isStartExitWallpaperBlurDisable mIsStartExitBlurDisable: false, startExitMotionLevel: 1 
03-08 11:44:32.978  1405  1405 I A01b01/HOME: StartAndExitVisualEffectManager: mIsPowerSaveMode: false
03-08 11:44:32.978  1405  1405 I A04200/WINDOW: SCBSPM: onBlurTransitionInactive out of focus
03-08 11:44:32.978  1405  1405 I A0001b/AA: OutSideWindowManager: globalSearchStatus: 0
03-08 11:44:32.978  1405  1405 I A01b09/RECENT: SCBDesktopCacheManager: FreezeTrack setWallPaperScale old:1.1, new:1, reason:onInactive
03-08 11:44:32.980  1405  1405 W A01b09/RECENT: SCBDesktopCacheManager: FreezeTrack checkRotation rotationMode old:1, now:1
03-08 11:44:32.980  1405  1405 I A0001b/AA: OutSideWindowManager: globalSearchStatus: 0
03-08 11:44:32.980  1405  1405 W A01b01/HOME: SCBDesktop: onDesktopAnimateScaleChanged changeScale to 1, due to:onInactive
03-08 11:44:32.983  1405  1405 I A0001b/AA: OutSideWindowManager: globalSearchStatus: 0
03-08 11:44:32.983  1405  1405 I A0001b/AA: OutSideWindowManager: globalSearchStatus: 0
03-08 11:44:32.983  1405  1405 I A0001b/AA: OutSideWindowManager: globalSearchStatus: 0
03-08 11:44:32.983  1405  1405 I A01a00/SYS_UI: StatusBar-Index: registerHotRegionStateChangeCallback
03-08 11:44:32.983  1405  1405 I A01a00/SYS_UI: StatusBar-Index: checkResponseRegion, capsuleRightX: 76.77777777777777, titleBarOrMenuX: 0
03-08 11:44:32.983  1405  1405 I A01a00/SYS_UI: StatusBar-Index: specialResponseRegionForPrivacy: 0
03-08 11:44:32.983  1405  1405 I A01a00/SYS_UI: StatusBar-Index: specialResponseRegion: 0
03-08 11:44:32.983  1405  1405 I A01a00/SYS_UI: StatusBar-Index: reset hot region, specialResponseRegion: 0
03-08 11:44:32.983  1405  1405 I A04200/WINDOW: SCBSystemSceneSession: SCBSystemSceneSession
03-08 11:44:32.983  1405  1405 I A01a00/SYS_UI: StatusBarLayoutVm: fullScreenTitleBar change to hide
03-08 11:44:32.984  1405  1405 I A01b01/HOME: EditModeViewEvent: set editSwitchEnable from true to true
03-08 11:44:32.984  1405  1405 I A01b01/HOME: SCBScenePanelViewModel: From Split to Home open desktop edit, editSwitchEnable: true
03-08 11:44:32.984  1405  1405 I A01b01/HOME: SCBScenePanelViewModel: setScenePanelTouchableByNavigation is false, scenePanelState is 0 isTouchableByNavBar:false isTouchable:undefined
03-08 11:44:32.984  1405  1405 I A04200/WINDOW: SCBSystemSceneSession: setSessionTouchable:false this.sessionChangeCallback:undefined
03-08 11:44:32.984  1405  1405 I A04200/WINDOW: SCBScenePanelViewModel: clear session caller persistentId for 65
03-08 11:44:32.984  1405  1405 I A04200/WINDOW: SCBScenePanelViewModel: [SCBMain] getSceneSessionByPersistentId from containerSessionList id: 65
03-08 11:44:32.984  1405  1405 I A04200/WINDOW: SCBScenePanelViewModel: clear session callerPersistentId = 0 for 65
03-08 11:44:32.984  1405  1405 I A04200/WINDOW: SCBSpecialScenePanelViewModel: onCloseScene with persistentId:65 containerId:undefined
03-08 11:44:32.985  1405  1405 W A04200/WINDOW: SCBSpecialScenePanelViewModel: Failed to get scene containerSession with session id:65 from special panel
03-08 11:44:32.985  1405  1405 E A04200/WINDOW: SCBSpecialScenePanelViewModel: cannot find containerSession with persistentId:65
03-08 11:44:32.985  1405  1405 I A04200/WINDOW: SCBSSM: SCBSSM
03-08 11:44:32.985  1405  1405 W A04200/WINDOW: [SCBMission]SCBScenePanelMissionHandler: [Screen:0][Panel:1]getMissionProcessor null, fallback to empty default
03-08 11:44:32.985  1405  1405 W A04200/WINDOW: [SCBMission]SCBScenePanelMissionHandler: [Screen:0][Panel:2]getMissionProcessor null, fallback to empty default
03-08 11:44:32.986  1405  1405 I A01a00/SYS_UI: StatusBarView: onTitleBarVisibilityChange
03-08 11:44:32.986  1405  1405 I A01a00/SYS_UI: StatusBarLayoutVm: capsule limit left: 72.77777777777777 right: 1081.2222222222222
03-08 11:44:32.986  1405  1405 I A01a00/SYS_UI: StatusBarLayoutVm: refreshCapsulePosition left: 76.77777777777777, top: 7.5, width: 0, height: 24
03-08 11:44:32.986  1405  1405 I A01a00/SYS_UI: StatusBarLayoutVm: ---layout refresh prepare: false delay: 0
03-08 11:44:32.987  1405  1405 I A01a00/SYS_UI: StatusBarSettingVm: checkIconFilterRule iconFilterType: 0
03-08 11:44:32.987  1405  1405 I A01a00/SYS_UI: StatusBarLayoutVm: InitSnapShot filter rule: 0
03-08 11:44:32.987  1405  1405 I A01a00/SYS_UI: StatusBarCapsuleIconVm: StatusBarCapsuleIconVm isMiddleCutout: false, isRotationStart: false
03-08 11:44:32.988  1405  1405 W A01a00/SYS_UI: StatusBarLayoutVm: signalCanUseSpace 100 actual: 22.27777777777778 20.5
03-08 11:44:32.988  1405  1405 I A01a00/SYS_UI: StatusBarLayoutVm: ActualWidth: 22.27777777777778
03-08 11:44:32.988  1405  1405 I A01a00/SYS_UI: StatusBarLayoutVm: capsule limit left: 72.77777777777777 right: 1081.2222222222222
03-08 11:44:32.988  1405  1405 I A01a00/SYS_UI: StatusBarLayoutVm: isSameResult ignore!
03-08 11:44:32.989  1405  1405 I A01b00/SCB: ScbStatusBarStatusManager: needStatusBarKeepShowing is false from undefined
03-08 11:44:32.989  1405  1405 I A01a00/SYS_UI: LiveCapsuleListVm: capsuleLayoutRefresh false
03-08 11:44:32.989  1405  1405 I A01a00/SYS_UI: LiveCapsuleListWithoutHoleLayoutVm: live list length is zero.
03-08 11:44:32.989  1405  1405 W A01a00/SYS_UI: LiveCapsuleListWithoutHoleLayoutVm: check parm is invalid.
03-08 11:44:32.989  1405  1405 I A01a00/SYS_UI: LiveCapsuleListWithoutHoleLayoutVm: total capsuleList fixed length: 0, now length: 0
03-08 11:44:32.989  1405  1405 W A01a00/SYS_UI: LiveCapsuleListVm: setCapsuleValAfterDisplayChange: false
03-08 11:44:32.989  1405  1405 I A01a00/SYS_UI: LiveCapsuleListVm: Capsule offsetLeft: 0, offsetRight: 0, capsulePosition.left 76.77777777777777, 0 0, scene Update, delay: 0, needAnimation: undefined
03-08 11:44:32.989  1405  1405 I A01a00/SYS_UI: StatusBarLayoutVm: isInstantShowing false
03-08 11:44:32.989  1405  1405 W A01a00/SYS_UI: StatusBarLayoutVm: hasCapsuleShow: false left:76.77777777777777, lastLeft: 76.77777777777777,  right:76.77777777777777, last right: 76.77777777777777
03-08 11:44:32.990  1405  1405 I A01a00/SYS_UI: AppLifeCycleManager: StateChanged, state is not page com.ohos.sceneboard_pad_sceneboard_com.ohos.sceneboard.MainAbility_1405
03-08 11:44:32.990  1405  1405 I A04200/WINDOW: SCBSSM: onShiftFocus id: 65 -> 13, displayGroupId: 0
03-08 11:44:32.991  1405  1405 I A04200/WINDOW: SCBWindowFocusController: setFocusedSession, displayGroupId: 0, sessionId: 13, displayId: 0, screenId: 0
03-08 11:44:32.991  1405  1405 I A01b00/SCB: ViewManagerPolicy --> 13 notifyViewGainFocus
03-08 11:44:32.991  1405  1405 I A01b0a/GESTURE: SCBGestureManager: onGainFocus
03-08 11:44:32.991  1405  1405 I A01b0a/GESTURE: SCBGestureManager: resetThirdAppEnable.
03-08 11:44:32.991  1405  1405 W A01b0a/GESTURE: SCBGestureManager: caller is SceneBoard caller.
03-08 11:44:32.991  1405  1405 I A01b01/HOME: SCBDesktop: Desktop focus
03-08 11:44:32.991  1405  1405 I A01a00/SYS_UI: SystemUIView: onDeskTopChange: true
03-08 11:44:32.991  1405  1405 W A01b01/HOME: ExposureManager --> handleDesktopExposureTimeStart
03-08 11:44:32.991  1405  1405 I A0001b/AA: OutSideWindowManager: OutSideWindowManager
03-08 11:44:32.991  1405  1405 I A01b01/HOME: GlobalSearchViewModel: onGlobalSearchStatusChange status: 0, this.searchState : 0
03-08 11:44:32.991  1405  1405 I A0ff00/SEARCH: GlobalSearchPowerMonitor: desktop or negative screen gain focus
03-08 11:44:32.991  1405  1405 I A0ff00/SEARCH: GlobalSearchPowerMonitor: isBlockOpen: false
03-08 11:44:33.006  1405  1405 W A04200/WINDOW: SCBSSM: [SCBMain]requestSystemSceneSessionDestruction, name:SCBSceneTitleBar48, screenId:0
03-08 11:44:33.007  1405  1405 I A04200/WINDOW: SCBSSM: [SCBSystem]Destroy system scene session : SCBSceneTitleBar48
03-08 11:44:33.007  1405  1405 W A01b00/SCB: DbCache --> getCombIcon bundleName: com.example.myapplication, entry, EntryAbility, combinePicLength:13458
03-08 11:44:33.007  1405  1405 I A01b00/SCB: DbCache --> getIconResource resultSet closed
03-08 11:44:33.007  1405  1405 W A01b00/SCB: IconResourceManager: getIconResource bundleName: com.example.myapplication, resultInfo.iconType = adaptive, combinePicLength:13458, foregroundLength:3146, backgroundLength:13142
03-08 11:44:33.007  1405  1405 W A01b00/SCB: MemoryCache --> setCacheIconPicTypeToMemory: cacheKey com.example.myapplication#entryEntryAbility0 iconType adaptive, foregroundLength:3146, backgroundLength:13142, combinePicLength:13458
03-08 11:44:33.011  1405  1405 I A01b01/HOME: [a92ab2d54858d96] SubscriberController: subscribe, success: DESKTOP
03-08 11:44:33.011  1405  1405 I A01b01/HOME: [a92ab2d54858d96] SubscriberController: onDeskTopEvent event: SCENE_PANEL_EVENT
03-08 11:44:33.011  1405  1405 I A01b01/HOME: [a92ab2d54858d96] SubscriberController: onDeskTopEvent CUSTOM_SCENE_PANEL_EVENT: true
03-08 11:44:33.011  1405  1405 I A04200/WINDOW: SCBMultiWindowManager: receive custom scenePanel event to: 0
03-08 11:44:33.011  1405  1405 I A04200/WINDOW: SCBSceneWindowAiSplitSwitchUtils --> [getIntent] get delete intent: undefined
03-08 11:44:33.015  1405  1405 I A01b01/HOME: DisposedEventManager: handleDisposedRuleEvent usual.event.DISPOSED_RULE_DELETED
03-08 11:44:33.209  1405  1405 I A01a00/SYS_UI: LiveHeadsUpVm: On list area change,live
03-08 11:44:33.212  1405  1405 I A04200/WINDOW: SCBSceneSession: onSessionStateChange state:5
03-08 11:44:33.213  1405  1405 I A04200/WINDOW: SCBScreenSM: unRegisterScreenPropertyChangeCallbacks caller: at onSessionStateChange (SCBSceneSession.ts:2796:1)screenId: undefined true null
03-08 11:44:33.213  1405  1405 I A04200/WINDOW: SCBScreenSM: recordEventFromScb
03-08 11:44:33.214  1405  1405 I A04200/WINDOW: SCBScreenSM: callbackRegisterMap callerStack: at onSessionStateChange (SCBSceneSession.ts:2796:1)
03-08 11:44:33.214  1405  1405 I A04200/WINDOW: SCBScreenSM: unRegisterScreenPropertyChangeCallbacks index:28 removed:1
03-08 11:44:33.214  1405  1405 I A04209/WMSImms: win:65 background
03-08 11:44:33.214  1405  1405 I A04200/WINDOW: SCBSSM: fullScreenLayoutChange screenId:0 isFullScreenLayout:false notifyType:SCBStatusBar
03-08 11:44:33.215  1405  1405 I A04200/WINDOW: SCBSSM: fullScreenLayoutChange screenId:0 isFullScreenLayout:false notifyType:FixedLayout
03-08 11:44:33.215  1405  1405 I A04200/WINDOW: SCBSSM: onGestureBarVisibleChange isVisible:false, screenId:0
03-08 11:44:33.215  1405  1405 I A04209/WMSImms: update prop, use desktop
03-08 11:44:33.215  1405  1405 I A04209/WMSImms: update prop to callbacks. screenId:0 mainscreenId:0 window:0, prop:[5,true,"#00FFFFFF","#FFFFFFFF",true,true,null], size:6
03-08 11:44:33.216  1405  1405 I A01a00/SYS_UI: [LiveView]LiveCapsuleAnimMgr: set shadow capsule background color(#4DFFFFFF)
03-08 11:44:33.216  1405  1405 I A01a00/SYS_UI: StatusBar-Index: registerSystemBarPropertyCallbacks, enable: true, enableAnimation:true, scenePanelState: 0
03-08 11:44:33.216  1405  1405 W A01a00/SYS_UI: StatusBar-Index: isEnable changed: true, statusBarOpacity is 1, immersive is false, enable animation: true
03-08 11:44:33.216  1405  1405 W A01a00/SYS_UI: StatusBarVMV2: System bar property change from #FF000000 to #FFFFFFFF #00FFFFFF
03-08 11:44:33.216  1405  1405 I A01a00/SYS_UI: StatusBarVMV2: updateTintContentColor enable true, enableAnimation true contentColor #FFFFFFFF
03-08 11:44:33.232  1405  1405 W A01a00/SYS_UI: StatusBarBridgeView: onPluginContentColorChange #FFFFFFFF
03-08 11:44:33.232  1405  1405 I A01a00/SYS_UI: StatusBarBackgroundVM: content color change from #FF000000 to #FFFFFFFF.
03-08 11:44:33.232  1405  1405 I A01a00/SYS_UI: StatusBarBackgroundVM: refresh linear gradient type from 2 to 1
03-08 11:44:33.233  1405  1405 I A01a00/SYS_UI: SystemUI_BannerVm --> onSystemBarProperty
03-08 11:44:33.233  1405  1405 I A04200/WINDOW: SCBSSM: updateNavigationBarProperty undefined
03-08 11:44:33.233  1405  1405 W A04200/WINDOW: SCBSSM: no have match navigationBarCallback
03-08 11:44:33.233  1405  1405 I A01b0a/GESTURE: FloatingNavigationManager: checkShowFloatingNavigation swich is closed
03-08 11:44:33.233  1405  1405 I A04200/WINDOW: SCBSSM: update navi bar, home
03-08 11:44:33.233  1405  1405 I A01b0a/GESTURE: GestureDockPreferenceUtil: onSceneStateChange,isForegroud:false,bundleName:com.example.myapplication,appIndex:0 sceneInfo.abilityName:EntryAbility
03-08 11:44:33.233  1405  1405 I A01b09/RECENT: RecentGestureEventManager: onSceneStateChange,isForegroud:false,bundleName:com.example.myapplication abilityName:EntryAbility
03-08 11:44:33.233  1405  1405 I A04200/WINDOW: SCBSceneSession: onSessionStateChange state:0
03-08 11:44:33.245  1405  1405 I A01a00/SYS_UI: StatusBarBridgeView: FrameCallback do
03-08 11:44:33.246  1405  1405 I A01a00/SYS_UI: LiveCapsuleListVm: shadow capsule color = #4DFFFFFF
03-08 11:44:33.246  1405  1405 I A01a00/SYS_UI: GroupBackgroundEffect --> LightNess: 100 colorStr: #FFFFFFFF
03-08 11:44:33.247  1405  1405 I A01a00/SYS_UI: StatusBarHeightVm: preSetShowHeight setName: GroupBackgroundEffect newHeight: 58 changeHotArea: false
03-08 11:44:33.247  1405  1405 I A01a00/SYS_UI: StatusBarHeightVm: checkHeightChange: cacheUseHeight 39 maxHeight 58 maxHotArea: 39
03-08 11:44:33.247  1405  1405 I A01b00/SCB: BaseViewController: updateArea: STATUS_BAR,left:0,top:0,width:1137.7777777777778,height:58
03-08 11:44:33.247  1405  1405 I A01b00/SCB: BaseViewController: updateRect: STATUS_BAR,left:0,top:0,width:1137.7777777777778,height:58
03-08 11:44:33.247  1405  1405 I A04200/WINDOW: SCBSystemScene: [SCBSystem][WMSLayout]onUpdateRect: {"left":{"value":0},"top":{"value":0},"width":{"value":2560},"height":{"value":130}} name: SCBStatusBar19
03-08 11:44:33.247  1405  1405 I A01a00/SYS_UI: StatusBar-Index: refreshStatusBarRegion width 1137.7777777777778 height 58
03-08 11:44:33.248  1405  1405 I A01a00/SYS_UI: MaintenanceRecord: add info in queue, cur len 1, max len 4000
03-08 11:44:33.248  1405  1405 I A01a00/SYS_UI: StatusBar-Index: specialResponseRegionForPrivacy: 0
03-08 11:44:33.248  1405  1405 I A01a00/SYS_UI: StatusBar-Index: specialResponseRegion: 0
03-08 11:44:33.248  1405  1405 I A01a00/SYS_UI: StatusBar-Index: reset hot region, specialResponseRegion: 0
03-08 11:44:33.248  1405  1405 I A04200/WINDOW: SCBSystemSceneSession: SCBSystemSceneSession
03-08 11:44:33.248  1405  1405 I A01a00/SYS_UI: StatusBarHeightVm: confirmedStatusBarHeightChange: height 58 hotArea: 39
03-08 11:44:33.248  1405  1405 I A01a00/SYS_UI: GroupBackgroundEffect --> LightNess: 100 colorStr: #FFFFFFFF
03-08 11:44:33.248  1405  1405 I A01a00/SYS_UI: StatusBarHeightVm: preSetShowHeight setName: GroupBackgroundEffect newHeight: 58 changeHotArea: false
03-08 11:44:33.248  1405  1405 I A01a00/SYS_UI: StatusBarHeightVm: checkHeightChange: cacheUseHeight 58 maxHeight 58 maxHotArea: 39
03-08 11:44:33.248  1405 12297 I A01a00/SYS_UI: HaReporter: start report event (12), size 1
03-08 11:44:33.248  1405 12297 I A01a00/SYS_UI: HaReportBase: start report SYSTEM_UI_NOTIFICATION, params {"operationType":"12","detailType":"0_0_1137.7777777777778_58","deliveryTime":"1772941473248","mergeNum":"1"}
03-08 11:44:33.268  1405 30736 I A01a00/SYS_UI: HaReportBase: ha report success, type 1
03-08 11:44:33.274  1405  1405 W A01c06/ICON: CloseAppManager --> setAdaptiveIcon, bundleName: com.example.myapplication end
03-08 11:44:33.274  1405  1405 W A01c06/ICON: CompanionIcon: adaptive icon, needResize: false image size: 131
03-08 11:44:33.576  1405  1405 W A01b01/HOME: SCBScenePanelAnimator: requestSceneContainerDestructionWithTransition animateToImmediately onFinish
03-08 11:44:33.576  1405  1405 W A01b00/SCB: SCBSCS: getTransitionCount from session 14, 1
03-08 11:44:33.576  1405  1405 W A01b00/SCB: SCBTM: getTransitionCount from animationMap 14, 1
03-08 11:44:33.577  1405  1405 I A01b09/RECENT: RecentGestureEventManager: reportEventForRSSIfNeed event:7 args:com.example.myapplication
03-08 11:44:33.577  1405  1405 I A01b00/SCB: AnimateToScheduleUtils: report name: com.example.myapplication event:7
03-08 11:44:33.577  1405  1405 I A01b01/HOME: LauncherAnimUtil: tag=SCBScenePanelViewModel isUiBusy=false
03-08 11:44:33.578  1405  1405 W A01b01/HOME: SCBScenePanelAnimator: ExitAppAnimation end.
03-08 11:44:33.578  1405  1405 I A01b00/SCB: SCBTM: reduceStartExitAnimationCount reason:requestSceneContainerDestructionWithTransition end animationCount:0
03-08 11:44:33.578  1405  1405 I A01b00/SCB: LocalEventManager: sendLocalEvent, send local event with no receiver
03-08 11:44:33.578  1405  1405 W A01b00/SCB: SCBSCS: getTransitionCount from session 14, 1
03-08 11:44:33.578  1405  1405 W A01b00/SCB: SCBTM: getTransitionCount from animationMap 14, 1
03-08 11:44:33.578  1405  1405 I A01b00/SCB: SCBTM: getStartExitAnimationCount animationCount:0
03-08 11:44:33.578  1405  1405 I A0001b/AA: OutSideWindowManager: globalSearchStatus: 0
03-08 11:44:33.578  1405  1405 I A01b09/RECENT: SCBDesktopCacheManager: setDesktopCacheWithDfx Validate cacheFlag:false reason:transitionOutFinishIfNeed
03-08 11:44:33.578  1405  1405 I A01b00/SCB: SCBTM: getStartExitAnimationCount animationCount:0
03-08 11:44:33.579  1405  1405 I A0001b/AA: IntelligentAHome --> SCENE_CONTAINER_TRANSITION_OUT_END
03-08 11:44:33.579  1405  1405 W A0001b/AA: IntelligentLifeCycleController --> notifyVisibleChange interrupt, slideInStatus is false
03-08 11:44:33.579  1405  1405 W A01b00/SCB: SCBSCS: transitionOutFinish, id: 14
03-08 11:44:33.579  1405  1405 W A01b00/SCB: SCBSCS: clearTransitionCount 14, 1
03-08 11:44:33.579  1405  1405 I A01b00/SCB: SCBTM: clearTransitionCount 14, 1
03-08 11:44:33.579  1405  1405 I A01b00/SCB: SCBTM: cleanTransition isCurrentController:true, updateAnimSwipe: true
03-08 11:44:33.579  1405  1405 W A01b00/SCB: SCBSCS: [SCBSCS] translateX from 153.33332994249133 to 0. reason: init, extra: EntryAbility/com.example.myapplication/entry/0(persistentId: 65)(containerId: 14)
03-08 11:44:33.579  1405  1405 W A01b00/SCB: SCBSCS: [SCBSCS] translateY from -241.66667005750867 to 0. reason: init, extra: EntryAbility/com.example.myapplication/entry/0(persistentId: 65)(containerId: 14)
03-08 11:44:33.579  1405  1405 I A01b00/SCB: SCBSCS: [SCBSCS] scaleX from 0.0815625 to 1. reason: init, extra: EntryAbility/com.example.myapplication/entry/0(persistentId: 65)(containerId: 14)
03-08 11:44:33.579  1405  1405 I A01b00/SCB: SCBSCS: [SCBSCS] scaleY from 0.0815625 to 1. reason: init, extra: EntryAbility/com.example.myapplication/entry/0(persistentId: 65)(containerId: 14)
03-08 11:44:33.580  1405  1405 W A01b00/SCB: SCBSCS: [SCBSCS] border radius from topLeft: 184.3621399176955, topRight: 184.3621399176955, bottomLeft: 184.3621399176955, bottomRight: 184.3621399176955 to 19. reason: init, extra: EntryAbility/com.example.myapplication/entry/0(persistentId: 65)(containerId: 14)
03-08 11:44:33.580  1405  1405 W A01b00/SCB: SCBSCS: [SCBSCS] sceneAlpha from 0 to 1. reason: init, extra: EntryAbility/com.example.myapplication/entry/0(persistentId: 65)(containerId: 14)
03-08 11:44:33.580  1405  1405 I A01b00/SCB: SCBSCS: set NeedRenderClip clipWidth type of number from 1600 to 2560
